image,reference,baseline_prediction,absolute_error,bin
IMG_20241128_125057.jpg,45.0,1.142959032725516,43.857040967274486,40-60
IMG_20241128_125307.jpg,0.0,0.4736935454655235,0.4736935454655235,0-20
IMG_20241128_125451.jpg,2.0,1.5520751569858713,0.4479248430141287,0-20
IMG_20241128_125650.jpg,0.0,0.8301665710662963,0.8301665710662963,0-20
IMG_20241129_113219.jpg,0.7,0.8858286287887936,0.1858286287887937,0-20
IMG_20241129_113455.jpg,12.0,0.0539638932496075,11.946036106750393,0-20
IMG_20241129_114202.jpg,1.0,0.1817979410699191,0.8182020589300809,0-20
IMG_20241129_114338.jpg,65.0,1.770336462987562,63.229663537012435,60-80
IMG_20241129_114600.jpg,0.5,1.2994260204081634,0.7994260204081634,0-20
IMG_20241129_114732.jpg,43.0,1.6999098085979951,41.300090191402006,40-60
IMG_20241129_114940.jpg,23.0,0.63549088274363,22.36450911725637,20-40
IMG_20241129_115722.jpg,2.0,0.7385128607656081,1.2614871392343918,0-20
IMG_20241129_115826.jpg,2.0,0.6300661906774544,1.3699338093225455,0-20
IMG_20241129_115957.jpg,4.0,0.1384947470112305,3.8615052529887697,0-20
IMG_20241129_120123.jpg,0.25,0.6413872871633861,0.3913872871633861,0-20
IMG_20241129_120231.jpg,10.0,0.9747464074387152,9.025253592561285,0-20
IMG_20241129_120423.jpg,10.0,0.811392419393793,9.188607580606208,0-20
IMG_20241129_120605.jpg,3.0,0.6327077798575051,2.367292220142495,0-20
IMG_20241129_120908.jpg,1.0,0.8227606871150828,0.17723931288491723,0-20
IMG_20241129_121050.jpg,44.0,2.2764838183794227,41.723516181620575,40-60
IMG_20241129_121327.jpg,0.0,1.2694722859558023,1.2694722859558023,0-20
IMG_20241129_121416.jpg,43.0,1.1674409038763434,41.83255909612366,40-60
IMG_20241129_121549.jpg,40.0,0.4614290242724309,39.538570975727566,20-40
IMG_20241129_121813.jpg,3.0,0.7778064998188624,2.2221935001811377,0-20
IMG_20241129_122316.jpg,35.0,0.3900117739403453,34.609988226059656,20-40
IMG_20241129_122550.jpg,7.0,0.2130724701123053,6.786927529887695,0-20
IMG_20241129_123509.jpg,25.0,0.4858637241879,24.5141362758121,20-40
IMG_20241129_123850.jpg,2.0,0.6241697862576984,1.3758302137423017,0-20
IMG_20241129_124005.jpg,0.0,0.1967983939137785,0.1967983939137785,0-20
IMG_20241129_124107.jpg,10.0,0.0817949221108561,9.918205077889144,0-20
IMG_20241129_124909.jpg,14.0,0.6358210813911364,13.364178918608864,0-20
IMG_20241129_125134.jpg,0.5,0.0143872267842048,0.4856127732157952,0-20
IMG_20241129_125250.jpg,2.0,0.458598750150948,1.5414012498490521,0-20
IMG_20241129_125421.jpg,3.0,0.520770438352856,2.479229561647144,0-20
IMG_20241129_125541.jpg,7.0,0.5344972678420481,6.465502732157952,0-20
IMG_20241129_125935.jpg,39.0,0.215761230527714,38.78423876947229,20-40
